store_id,store_name,address,city,state,zip_code,phone,store_format,country,status,cvs_pharmacy,starbucks,drive_up_pickup
T-2376,Target MA South City #36,4475 Retail Blvd,MA South City,MA,50275,(204) 637-2435,Standard,US,Open,Yes,Yes,Yes
T-2377,Target MA Central City #37,4600 Main St,MA Central City,MA,50082,(502) 877-8869,Standard,US,Open,Yes,Yes,Yes
T-2378,Target MA North City #38,4725 Commerce Way,MA North City,MA,50189,(405) 299-1421,Standard,US,Open,Yes,Yes,Yes
T-2379,Target MA South City #39,4850 Retail Blvd,MA South City,MA,50296,(412) 374-5781,Standard,US,Open,Yes,Yes,Yes
T-2380,Target MA Central City #40,4975 Main St,MA Central City,MA,50013,(284) 684-2892,Small-format,US,Open,Yes,Yes,Yes
T-2381,Target MA North City #41,5100 Commerce Way,MA North City,MA,50120,(516) 607-8715,SuperTarget,US,Open,Yes,Yes,Yes
T-2382,Target MA South City #42,5225 Retail Blvd,MA South City,MA,50227,(701) 876-5341,Standard,US,Open,Yes,Yes,Yes
T-2383,Target MA Central City #43,5350 Main St,MA Central City,MA,50034,(294) 857-9914,Standard,US,Open,Yes,Yes,Yes
T-2384,Target AZ Central City #1,100 Main St,AZ Central City,AZ,50010,(597) 389-7078,SuperTarget,US,Open,Yes,Yes,Yes
T-2385,Target AZ North City #2,225 Commerce Way,AZ North City,AZ,50117,(591) 578-4056,Standard,US,Open,Yes,Yes,Yes
T-2386,Target AZ South City #3,350 Retail Blvd,AZ South City,AZ,50224,(657) 245-5313,Standard,US,Open,Yes,Yes,Yes
T-2387,Target AZ Central City #4,475 Main St,AZ Central City,AZ,50031,(651) 676-5315,Standard,US,Open,Yes,Yes,Yes
T-2388,Target AZ North City #5,600 Commerce Way,AZ North City,AZ,50138,(432) 475-2009,Standard,US,Open,Yes,Yes,Yes
T-2389,Target AZ South City #6,725 Retail Blvd,AZ South City,AZ,50245,(355) 970-2584,Standard,US,Open,Yes,Yes,Yes
T-2390,Target AZ Central City #7,850 Main St,AZ Central City,AZ,50052,(288) 884-6632,Standard,US,Open,Yes,Yes,Yes
T-2391,Target AZ North City #8,975 Commerce Way,AZ North City,AZ,50159,(755) 623-4727,Standard,US,Open,Yes,Yes,Yes
T-2392,Target AZ South City #9,1100 Retail Blvd,AZ South City,AZ,50266,(767) 262-7342,SuperTarget,US,Open,Yes,Yes,Yes
T-2393,Target AZ Central City #10,1225 Main St,AZ Central City,AZ,50073,(736) 628-9773,Small-format,US,Open,Yes,Yes,Yes
T-2394,Target AZ North City #11,1350 Commerce Way,AZ North City,AZ,50180,(904) 686-4860,Standard,US,Open,Yes,Yes,Yes
T-2395,Target AZ South City #12,1475 Retail Blvd,AZ South City,AZ,50287,(688) 506-2293,Standard,US,Open,Yes,Yes,Yes
T-2396,Target AZ Central City #13,1600 Main St,AZ Central City,AZ,50094,(605) 931-1568,Standard,US,Open,Yes,Yes,Yes
T-2397,Target AZ North City #14,1725 Commerce Way,AZ North City,AZ,50111,(715) 784-9467,Standard,US,Open,Yes,Yes,Yes
T-2398,Target AZ South City #15,1850 Retail Blvd,AZ South City,AZ,50218,(786) 893-3415,Standard,US,Open,Yes,Yes,Yes
T-2399,Target AZ Central City #16,1975 Main St,AZ Central City,AZ,50025,(324) 975-8357,Standard,US,Open,Yes,Yes,Yes
T-2400,Target AZ North City #17,2100 Commerce Way,AZ North City,AZ,50132,(378) 371-4471,SuperTarget,US,Open,Yes,Yes,Yes
T-2401,Target AZ South City #18,2225 Retail Blvd,AZ South City,AZ,50239,(398) 329-1699,Standard,US,Open,Yes,Yes,Yes
T-2402,Target AZ Central City #19,2350 Main St,AZ Central City,AZ,50046,(634) 280-8133,Standard,US,Open,Yes,Yes,Yes
T-2403,Target AZ North City #20,2475 Commerce Way,AZ North City,AZ,50153,(407) 842-3422,Small-format,US,Open,Yes,Yes,Yes
T-2404,Target AZ South City #21,2600 Retail Blvd,AZ South City,AZ,50260,(810) 464-6238,Standard,US,Open,Yes,Yes,Yes
T-2405,Target AZ Central City #22,2725 Main St,AZ Central City,AZ,50067,(945) 268-2425,Standard,US,Open,Yes,Yes,Yes
T-2406,Target AZ North City #23,2850 Commerce Way,AZ North City,AZ,50174,(598) 769-7510,Standard,US,Open,Yes,Yes,Yes
T-2407,Target AZ South City #24,2975 Retail Blvd,AZ South City,AZ,50281,(766) 533-5525,Standard,US,Open,Yes,Yes,Yes
T-2408,Target AZ Central City #25,3100 Main St,AZ Central City,AZ,50088,(733) 669-1202,SuperTarget,US,Open,Yes,Yes,Yes
T-2409,Target AZ North City #26,3225 Commerce Way,AZ North City,AZ,50195,(918) 838-9561,Standard,US,Open,Yes,Yes,Yes
T-2410,Target AZ South City #27,3350 Retail Blvd,AZ South City,AZ,50212,(630) 315-7790,Standard,US,Open,Yes,Yes,Yes
T-2411,Target AZ Central City #28,3475 Main St,AZ Central City,AZ,50019,(354) 351-2641,Standard,US,Open,Yes,Yes,Yes
T-2412,Target AZ North City #29,3600 Commerce Way,AZ North City,AZ,50126,(309) 776-2654,Standard,US,Open,Yes,Yes,Yes
T-2413,Target AZ South City #30,3725 Retail Blvd,AZ South City,AZ,50233,(493) 748-6633,Small-format,US,Open,Yes,Yes,Yes
T-2414,Target AZ Central City #31,3850 Main St,AZ Central City,AZ,50040,(621) 470-7275,Standard,US,Open,Yes,Yes,Yes
T-2415,Target AZ North City #32,3975 Commerce Way,AZ North City,AZ,50147,(871) 697-8750,Standard,US,Open,Yes,Yes,Yes
T-2416,Target AZ South City #33,4100 Retail Blvd,AZ South City,AZ,50254,(239) 376-5512,SuperTarget,US,Open,Yes,Yes,Yes
T-2417,Target AZ Central City #34,4225 Main St,AZ Central City,AZ,50061,(613) 347-7581,Standard,US,Open,Yes,Yes,Yes
T-2418,Target AZ North City #35,4350 Commerce Way,AZ North City,AZ,50168,(240) 605-6431,Standard,US,Open,Yes,Yes,Yes
T-2419,Target AZ South City #36,4475 Retail Blvd,AZ South City,AZ,50275,(908) 443-1807,Standard,US,Open,Yes,Yes,Yes
T-2420,Target AZ Central City #37,4600 Main St,AZ Central City,AZ,50082,(964) 686-5400,Standard,US,Open,Yes,Yes,Yes
T-2421,Target AZ North City #38,4725 Commerce Way,AZ North City,AZ,50189,(582) 220-6535,Standard,US,Open,Yes,Yes,Yes
T-2422,Target AZ South City #39,4850 Retail Blvd,AZ South City,AZ,50296,(511) 518-5593,Standard,US,Open,Yes,Yes,Yes
T-2423,Target AZ Central City #40,4975 Main St,AZ Central City,AZ,50013,(704) 912-2609,Small-format,US,Open,Yes,Yes,Yes
T-2424,Target AZ North City #41,5100 Commerce Way,AZ North City,AZ,50120,(434) 337-5923,SuperTarget,US,Open,Yes,Yes,Yes
T-2425,Target AZ South City #42,5225 Retail Blvd,AZ South City,AZ,50227,(962) 653-6257,Standard,US,Open,Yes,Yes,Yes
T-2426,Target IN Central City #1,100 Main St,IN Central City,IN,50010,(476) 946-7828,SuperTarget,US,Open,Yes,Yes,Yes
T-2427,Target IN North City #2,225 Commerce Way,IN North City,IN,50117,(820) 861-2462,Standard,US,Open,Yes,Yes,Yes
T-2428,Target IN South City #3,350 Retail Blvd,IN South City,IN,50224,(393) 652-4463,Standard,US,Open,Yes,Yes,Yes
T-2429,Target IN Central City #4,475 Main St,IN Central City,IN,50031,(617) 958-8937,Standard,US,Open,Yes,Yes,Yes
T-2430,Target IN North City #5,600 Commerce Way,IN North City,IN,50138,(978) 728-7126,Standard,US,Open,Yes,Yes,Yes
T-2431,Target IN South City #6,725 Retail Blvd,IN South City,IN,50245,(258) 727-3604,Standard,US,Open,Yes,Yes,Yes
T-2432,Target IN Central City #7,850 Main St,IN Central City,IN,50052,(268) 518-9303,Standard,US,Open,Yes,Yes,Yes
T-2433,Target IN North City #8,975 Commerce Way,IN North City,IN,50159,(614) 338-9589,Standard,US,Open,Yes,Yes,Yes
T-2434,Target IN South City #9,1100 Retail Blvd,IN South City,IN,50266,(783) 229-3846,SuperTarget,US,Open,Yes,Yes,Yes
T-2435,Target IN Central City #10,1225 Main St,IN Central City,IN,50073,(398) 405-1944,Small-format,US,Open,Yes,Yes,Yes
T-2436,Target IN North City #11,1350 Commerce Way,IN North City,IN,50180,(456) 233-8478,Standard,US,Open,Yes,Yes,Yes
T-2437,Target IN South City #12,1475 Retail Blvd,IN South City,IN,50287,(252) 569-4262,Standard,US,Open,Yes,Yes,Yes
T-2438,Target IN Central City #13,1600 Main St,IN Central City,IN,50094,(481) 577-8605,Standard,US,Open,Yes,Yes,Yes
T-2439,Target IN North City #14,1725 Commerce Way,IN North City,IN,50111,(718) 606-3029,Standard,US,Open,Yes,Yes,Yes
T-2440,Target IN South City #15,1850 Retail Blvd,IN South City,IN,50218,(898) 231-4963,Standard,US,Open,Yes,Yes,Yes
T-2441,Target IN Central City #16,1975 Main St,IN Central City,IN,50025,(582) 700-8308,Standard,US,Open,Yes,Yes,Yes
T-2442,Target IN North City #17,2100 Commerce Way,IN North City,IN,50132,(382) 685-6730,SuperTarget,US,Open,Yes,Yes,Yes
T-2443,Target IN South City #18,2225 Retail Blvd,IN South City,IN,50239,(553) 367-5237,Standard,US,Open,Yes,Yes,Yes
T-2444,Target IN Central City #19,2350 Main St,IN Central City,IN,50046,(967) 905-2480,Standard,US,Open,Yes,Yes,Yes
T-2445,Target IN North City #20,2475 Commerce Way,IN North City,IN,50153,(492) 228-7333,Small-format,US,Open,Yes,Yes,Yes
T-2446,Target IN South City #21,2600 Retail Blvd,IN South City,IN,50260,(251) 366-4511,Standard,US,Open,Yes,Yes,Yes
T-2447,Target IN Central City #22,2725 Main St,IN Central City,IN,50067,(427) 862-4688,Standard,US,Open,Yes,Yes,Yes
T-2448,Target IN North City #23,2850 Commerce Way,IN North City,IN,50174,(894) 411-5408,Standard,US,Open,Yes,Yes,Yes
T-2449,Target IN South City #24,2975 Retail Blvd,IN South City,IN,50281,(868) 619-9409,Standard,US,Open,Yes,Yes,Yes
T-2450,Target IN Central City #25,3100 Main St,IN Central City,IN,50088,(221) 999-1145,SuperTarget,US,Open,Yes,Yes,Yes
T-2451,Target IN North City #26,3225 Commerce Way,IN North City,IN,50195,(686) 335-3837,Standard,US,Open,Yes,Yes,Yes
T-2452,Target IN South City #27,3350 Retail Blvd,IN South City,IN,50212,(816) 208-4666,Standard,US,Open,Yes,Yes,Yes
T-2453,Target IN Central City #28,3475 Main St,IN Central City,IN,50019,(459) 822-6004,Standard,US,Open,Yes,Yes,Yes
T-2454,Target IN North City #29,3600 Commerce Way,IN North City,IN,50126,(930) 926-5511,Standard,US,Open,Yes,Yes,Yes
T-2455,Target IN South City #30,3725 Retail Blvd,IN South City,IN,50233,(634) 585-6713,Small-format,US,Open,Yes,Yes,Yes
T-2456,Target IN Central City #31,3850 Main St,IN Central City,IN,50040,(671) 458-4575,Standard,US,Open,Yes,Yes,Yes
T-2457,Target IN North City #32,3975 Commerce Way,IN North City,IN,50147,(678) 509-9530,Standard,US,Open,Yes,Yes,Yes
T-2458,Target IN South City #33,4100 Retail Blvd,IN South City,IN,50254,(839) 606-2676,SuperTarget,US,Open,Yes,Yes,Yes
T-2459,Target IN Central City #34,4225 Main St,IN Central City,IN,50061,(208) 723-7131,Standard,US,Open,Yes,Yes,Yes
T-2460,Target IN North City #35,4350 Commerce Way,IN North City,IN,50168,(775) 862-5631,Standard,US,Open,Yes,Yes,Yes
T-2461,Target WI Central City #1,100 Main St,WI Central City,WI,50010,(506) 900-2771,SuperTarget,US,Open,Yes,Yes,Yes
T-2462,Target WI North City #2,225 Commerce Way,WI North City,WI,50117,(694) 265-6509,Standard,US,Open,Yes,Yes,Yes
T-2463,Target WI South City #3,350 Retail Blvd,WI South City,WI,50224,(484) 855-6327,Standard,US,Open,Yes,Yes,Yes
T-2464,Target WI Central City #4,475 Main St,WI Central City,WI,50031,(484) 467-5895,Standard,US,Open,Yes,Yes,Yes
T-2465,Target WI North City #5,600 Commerce Way,WI North City,WI,50138,(393) 353-9475,Standard,US,Open,Yes,Yes,Yes
T-2466,Target WI South City #6,725 Retail Blvd,WI South City,WI,50245,(984) 446-1930,Standard,US,Open,Yes,Yes,Yes
T-2467,Target WI Central City #7,850 Main St,WI Central City,WI,50052,(815) 613-6236,Standard,US,Open,Yes,Yes,Yes
T-2468,Target WI North City #8,975 Commerce Way,WI North City,WI,50159,(898) 343-1417,Standard,US,Open,Yes,Yes,Yes
T-2469,Target WI South City #9,1100 Retail Blvd,WI South City,WI,50266,(872) 709-5843,SuperTarget,US,Open,Yes,Yes,Yes
T-2470,Target WI Central City #10,1225 Main St,WI Central City,WI,50073,(466) 628-7628,Small-format,US,Open,Yes,Yes,Yes
T-2471,Target WI North City #11,1350 Commerce Way,WI North City,WI,50180,(598) 954-1578,Standard,US,Open,Yes,Yes,Yes
T-2472,Target WI South City #12,1475 Retail Blvd,WI South City,WI,50287,(798) 925-4111,Standard,US,Open,Yes,Yes,Yes
T-2473,Target WI Central City #13,1600 Main St,WI Central City,WI,50094,(552) 943-4643,Standard,US,Open,Yes,Yes,Yes
T-2474,Target WI North City #14,1725 Commerce Way,WI North City,WI,50111,(903) 747-8794,Standard,US,Open,Yes,Yes,Yes
T-2475,Target WI South City #15,1850 Retail Blvd,WI South City,WI,50218,(888) 567-9311,Standard,US,Open,Yes,Yes,Yes
T-2476,Target WI Central City #16,1975 Main St,WI Central City,WI,50025,(508) 374-3967,Standard,US,Open,Yes,Yes,Yes
T-2477,Target WI North City #17,2100 Commerce Way,WI North City,WI,50132,(501) 299-8713,SuperTarget,US,Open,Yes,Yes,Yes
T-2478,Target WI South City #18,2225 Retail Blvd,WI South City,WI,50239,(332) 958-5237,Standard,US,Open,Yes,Yes,Yes
T-2479,Target WI Central City #19,2350 Main St,WI Central City,WI,50046,(943) 772-3999,Standard,US,Open,Yes,Yes,Yes
T-2480,Target WI North City #20,2475 Commerce Way,WI North City,WI,50153,(897) 543-2463,Small-format,US,Open,Yes,Yes,Yes
T-2481,Target WI South City #21,2600 Retail Blvd,WI South City,WI,50260,(428) 563-4659,Standard,US,Open,Yes,Yes,Yes
T-2482,Target WI Central City #22,2725 Main St,WI Central City,WI,50067,(963) 514-7889,Standard,US,Open,Yes,Yes,Yes
T-2483,Target WI North City #23,2850 Commerce Way,WI North City,WI,50174,(540) 580-5269,Standard,US,Open,Yes,Yes,Yes
T-2484,Target WI South City #24,2975 Retail Blvd,WI South City,WI,50281,(800) 501-8598,Standard,US,Open,Yes,Yes,Yes
T-2485,Target WI Central City #25,3100 Main St,WI Central City,WI,50088,(321) 681-1879,SuperTarget,US,Open,Yes,Yes,Yes
T-2486,Target WI North City #26,3225 Commerce Way,WI North City,WI,50195,(850) 797-2166,Standard,US,Open,Yes,Yes,Yes
T-2487,Target WI South City #27,3350 Retail Blvd,WI South City,WI,50212,(684) 399-9199,Standard,US,Open,Yes,Yes,Yes
T-2488,Target WI Central City #28,3475 Main St,WI Central City,WI,50019,(323) 897-7253,Standard,US,Open,Yes,Yes,Yes
T-2489,Target WI North City #29,3600 Commerce Way,WI North City,WI,50126,(743) 505-7768,Standard,US,Open,Yes,Yes,Yes
T-2490,Target WI South City #30,3725 Retail Blvd,WI South City,WI,50233,(256) 354-3250,Small-format,US,Open,Yes,Yes,Yes
T-2491,Target WI Central City #31,3850 Main St,WI Central City,WI,50040,(406) 550-7704,Standard,US,Open,Yes,Yes,Yes
T-2492,Target WI North City #32,3975 Commerce Way,WI North City,WI,50147,(784) 668-3346,Standard,US,Open,Yes,Yes,Yes
T-2493,Target WI South City #33,4100 Retail Blvd,WI South City,WI,50254,(524) 932-3954,SuperTarget,US,Open,Yes,Yes,Yes
T-2494,Target WI Central City #34,4225 Main St,WI Central City,WI,50061,(283) 699-6449,Standard,US,Open,Yes,Yes,Yes
T-2495,Target WI North City #35,4350 Commerce Way,WI North City,WI,50168,(847) 381-6134,Standard,US,Open,Yes,Yes,Yes
T-2496,Target MD Central City #1,100 Main St,MD Central City,MD,50010,(850) 259-1077,SuperTarget,US,Open,Yes,Yes,Yes
T-2497,Target MD North City #2,225 Commerce Way,MD North City,MD,50117,(663) 480-4430,Standard,US,Open,Yes,Yes,Yes
T-2498,Target MD South City #3,350 Retail Blvd,MD South City,MD,50224,(980) 992-3762,Standard,US,Open,Yes,Yes,Yes
T-2499,Target MD Central City #4,475 Main St,MD Central City,MD,50031,(791) 982-3595,Standard,US,Open,Yes,Yes,Yes
T-2500,Target MD North City #5,600 Commerce Way,MD North City,MD,50138,(702) 981-2442,Standard,US,Open,Yes,Yes,Yes
T-2501,Target MD South City #6,725 Retail Blvd,MD South City,MD,50245,(333) 829-8105,Standard,US,Open,Yes,Yes,Yes
T-2502,Target MD Central City #7,850 Main St,MD Central City,MD,50052,(849) 639-7609,Standard,US,Open,Yes,Yes,Yes
T-2503,Target MD North City #8,975 Commerce Way,MD North City,MD,50159,(640) 688-7280,Standard,US,Open,Yes,Yes,Yes
T-2504,Target MD South City #9,1100 Retail Blvd,MD South City,MD,50266,(205) 238-9745,SuperTarget,US,Open,Yes,Yes,Yes
T-2505,Target MD Central City #10,1225 Main St,MD Central City,MD,50073,(405) 948-7112,Small-format,US,Open,Yes,Yes,Yes
T-2506,Target MD North City #11,1350 Commerce Way,MD North City,MD,50180,(215) 529-9700,Standard,US,Open,Yes,Yes,Yes
T-2507,Target MD South City #12,1475 Retail Blvd,MD South City,MD,50287,(396) 218-1067,Standard,US,Open,Yes,Yes,Yes
T-2508,Target MD Central City #13,1600 Main St,MD Central City,MD,50094,(842) 951-5076,Standard,US,Open,Yes,Yes,Yes
T-2509,Target MD North City #14,1725 Commerce Way,MD North City,MD,50111,(432) 910-6641,Standard,US,Open,Yes,Yes,Yes
T-2510,Target MD South City #15,1850 Retail Blvd,MD South City,MD,50218,(520) 332-2682,Standard,US,Open,Yes,Yes,Yes
T-2511,Target MD Central City #16,1975 Main St,MD Central City,MD,50025,(593) 715-6015,Standard,US,Open,Yes,Yes,Yes
T-2512,Target MD North City #17,2100 Commerce Way,MD North City,MD,50132,(372) 266-1749,SuperTarget,US,Open,Yes,Yes,Yes
T-2513,Target MD South City #18,2225 Retail Blvd,MD South City,MD,50239,(506) 497-8469,Standard,US,Open,Yes,Yes,Yes
T-2514,Target MD Central City #19,2350 Main St,MD Central City,MD,50046,(946) 732-9587,Standard,US,Open,Yes,Yes,Yes
T-2515,Target MD North City #20,2475 Commerce Way,MD North City,MD,50153,(546) 644-3192,Small-format,US,Open,Yes,Yes,Yes
T-2516,Target MD South City #21,2600 Retail Blvd,MD South City,MD,50260,(551) 701-6885,Standard,US,Open,Yes,Yes,Yes
T-2517,Target MD Central City #22,2725 Main St,MD Central City,MD,50067,(969) 392-3701,Standard,US,Open,Yes,Yes,Yes
T-2518,Target MD North City #23,2850 Commerce Way,MD North City,MD,50174,(614) 219-4742,Standard,US,Open,Yes,Yes,Yes
T-2519,Target MD South City #24,2975 Retail Blvd,MD South City,MD,50281,(430) 944-3149,Standard,US,Open,Yes,Yes,Yes
T-2520,Target MD Central City #25,3100 Main St,MD Central City,MD,50088,(417) 951-1359,SuperTarget,US,Open,Yes,Yes,Yes
T-2521,Target MD North City #26,3225 Commerce Way,MD North City,MD,50195,(804) 716-3768,Standard,US,Open,Yes,Yes,Yes
T-2522,Target MD South City #27,3350 Retail Blvd,MD South City,MD,50212,(327) 575-1612,Standard,US,Open,Yes,Yes,Yes
T-2523,Target MD Central City #28,3475 Main St,MD Central City,MD,50019,(585) 855-5190,Standard,US,Open,Yes,Yes,Yes
T-2524,Target MD North City #29,3600 Commerce Way,MD North City,MD,50126,(748) 838-1796,Standard,US,Open,Yes,Yes,Yes
T-2525,Target MD South City #30,3725 Retail Blvd,MD South City,MD,50233,(809) 249-2771,Small-format,US,Open,Yes,Yes,Yes
T-2526,Target MD Central City #31,3850 Main St,MD Central City,MD,50040,(870) 220-1790,Standard,US,Open,Yes,Yes,Yes
T-2527,Target MD North City #32,3975 Commerce Way,MD North City,MD,50147,(907) 318-7828,Standard,US,Open,Yes,Yes,Yes
T-2528,Target TN Central City #1,100 Main St,TN Central City,TN,50010,(655) 589-3024,SuperTarget,US,Open,Yes,Yes,Yes
T-2529,Target TN North City #2,225 Commerce Way,TN North City,TN,50117,(761) 458-8772,Standard,US,Open,Yes,Yes,Yes
T-2530,Target TN South City #3,350 Retail Blvd,TN South City,TN,50224,(919) 356-4366,Standard,US,Open,Yes,Yes,Yes
T-2531,Target TN Central City #4,475 Main St,TN Central City,TN,50031,(912) 902-1152,Standard,US,Open,Yes,Yes,Yes
T-2532,Target TN North City #5,600 Commerce Way,TN North City,TN,50138,(509) 630-2654,Standard,US,Open,Yes,Yes,Yes
T-2533,Target TN South City #6,725 Retail Blvd,TN South City,TN,50245,(879) 732-5423,Standard,US,Open,Yes,Yes,Yes
T-2534,Target TN Central City #7,850 Main St,TN Central City,TN,50052,(838) 820-3247,Standard,US,Open,Yes,Yes,Yes
T-2535,Target TN North City #8,975 Commerce Way,TN North City,TN,50159,(629) 307-9381,Standard,US,Open,Yes,Yes,Yes
T-2536,Target TN South City #9,1100 Retail Blvd,TN South City,TN,50266,(937) 832-2928,SuperTarget,US,Open,Yes,Yes,Yes
T-2537,Target TN Central City #10,1225 Main St,TN Central City,TN,50073,(490) 316-2741,Small-format,US,Open,Yes,Yes,Yes
T-2538,Target TN North City #11,1350 Commerce Way,TN North City,TN,50180,(710) 403-4272,Standard,US,Open,Yes,Yes,Yes
T-2539,Target TN South City #12,1475 Retail Blvd,TN South City,TN,50287,(470) 735-4304,Standard,US,Open,Yes,Yes,Yes
T-2540,Target TN Central City #13,1600 Main St,TN Central City,TN,50094,(567) 920-7713,Standard,US,Open,Yes,Yes,Yes
T-2541,Target TN North City #14,1725 Commerce Way,TN North City,TN,50111,(503) 364-1645,Standard,US,Open,Yes,Yes,Yes
T-2542,Target TN South City #15,1850 Retail Blvd,TN South City,TN,50218,(762) 708-4402,Standard,US,Open,Yes,Yes,Yes
T-2543,Target TN Central City #16,1975 Main St,TN Central City,TN,50025,(905) 692-6416,Standard,US,Open,Yes,Yes,Yes
T-2544,Target TN North City #17,2100 Commerce Way,TN North City,TN,50132,(441) 202-1208,SuperTarget,US,Open,Yes,Yes,Yes
T-2545,Target TN South City #18,2225 Retail Blvd,TN South City,TN,50239,(888) 291-2809,Standard,US,Open,Yes,Yes,Yes
T-2546,Target TN Central City #19,2350 Main St,TN Central City,TN,50046,(788) 885-9095,Standard,US,Open,Yes,Yes,Yes
T-2547,Target TN North City #20,2475 Commerce Way,TN North City,TN,50153,(353) 292-9383,Small-format,US,Open,Yes,Yes,Yes
T-2548,Target TN South City #21,2600 Retail Blvd,TN South City,TN,50260,(277) 940-2659,Standard,US,Open,Yes,Yes,Yes
T-2549,Target TN Central City #22,2725 Main St,TN Central City,TN,50067,(463) 859-4787,Standard,US,Open,Yes,Yes,Yes
T-2550,Target TN North City #23,2850 Commerce Way,TN North City,TN,50174,(668) 503-5327,Standard,US,Open,Yes,Yes,Yes
